FollowersCount,FriendsCount,ScreenName,Ratio,Points
16,436,fateofgame,0.03669724770642202,0.5871559633027523
19,615,shipporix,0.030894308943089432,0.5869918699186992
14,337,nekomigifukku,0.04154302670623145,0.5816023738872403
34,2020,aveveve27,0.016831683168316833,0.5722772277227722
20,699,Kana20490220,0.02861230329041488,0.5722460658082976
27,1274,odenpaaaaaaaaan,0.02119309262166405,0.5722135007849294
10,175,HPO7F1mc79glJFv,0.05714285714285714,0.5714285714285714
4,28,mugikiri,0.14285714285714285,0.5714285714285714
39,2672,hoshino_0929,0.014595808383233533,0.5692365269461078
5,44,nWx9tmvEbpMtEcf,0.11363636363636363,0.5681818181818182
5,44,cleardyas,0.11363636363636363,0.5681818181818182
12,254,yukky_0302,0.047244094488188976,0.5669291338582677
13,299,HawkSnp,0.043478260869565216,0.5652173913043478
16,454,prank_man,0.03524229074889868,0.5638766519823789
53,5001,sir_hb,0.010597880423915218,0.5616876624675065
9,145,JYFLCx7OuMQV7pN,0.06206896551724138,0.5586206896551724
11,217,hir_hir_9,0.05069124423963134,0.5576036866359447
23,949,K6Ay0NJ6WrRur9z,0.02423603793466807,0.5574288724973656
31,1724,Honest_Joan,0.017981438515081206,0.5574245939675174
11,218,PqQ1y3Us0WzdQ8R,0.05045871559633028,0.555045871559633
12,260,awanokishi,0.046153846153846156,0.5538461538461539
31,1739,fuji___ryu,0.017826336975273145,0.5526164462334675
4,29,jGfWkEUz1c7VGvS,0.13793103448275862,0.5517241379310345
22,878,turusan_toutoi,0.025056947608200455,0.55125284738041
19,658,XeANE00gtoomhiD,0.028875379939209727,0.5486322188449848
8,117,mdyj_zohar,0.06837606837606838,0.5470085470085471
14,359,9pBsYmoHBDHoryi,0.03899721448467967,0.5459610027855153
15,413,20061811k,0.03631961259079903,0.5447941888619855
5,46,_yrm1,0.10869565217391304,0.5434782608695652
18,599,52WananaBanien,0.03005008347245409,0.5409015025041736
17,537,123zinki,0.03165735567970205,0.5381750465549349
44,3598,NOZAKIpeach,0.012229016120066704,0.5380767092829349
14,365,W24Tfk,0.038356164383561646,0.536986301369863
16,477,tukuyomi999,0.033542976939203356,0.5366876310272537
22,905,foiyaaaaaaaaaaa,0.02430939226519337,0.5348066298342542
32,1922,KLM18373249,0.01664932362122789,0.5327783558792925
5,47,MQU8hncLSy5rKX3,0.10638297872340426,0.5319148936170213
50,4701,AC08askr,0.010636034886194426,0.5318017443097214
33,2058,QZ424j1sCVDSbsW,0.016034985422740525,0.5291545189504373
14,371,heavy_panzer,0.03773584905660377,0.5283018867924528
16,485,RVCKzBZsMKEoIDb,0.032989690721649485,0.5278350515463918
25,1192,kakakkakkakkkka,0.02097315436241611,0.5243288590604027
19,689,chara_gos,0.027576197387518143,0.5239477503628447
51,4985,deko2107,0.010230692076228686,0.521765295887663
33,2090,rutashruta,0.015789473684210527,0.5210526315789473
15,432,napo17363546,0.034722222222222224,0.5208333333333334
18,625,z3tuY3eWYuAb1G5,0.0288,0.5184
19,701,HollyK53,0.02710413694721826,0.514978601997147
12,281,revo0262ncbm,0.042704626334519574,0.5124555160142349
17,566,Skaoshkqhausja3,0.030035335689045935,0.5106007067137809
7,96,11toukou_only,0.07291666666666667,0.5104166666666666
5,49,minami_kaze_,0.10204081632653061,0.5102040816326531
5,49,sbuyaxo,0.10204081632653061,0.5102040816326531
10,196,asi_dekao,0.05102040816326531,0.5102040816326531
5,49,qkenhr951,0.10204081632653061,0.5102040816326531
16,505,aoi_inabikari,0.031683168316831684,0.5069306930693069
30,1778,Wizard_HAL,0.01687289088863892,0.5061867266591676
21,874,ji3g4up6m3,0.02402745995423341,0.5045766590389016
26,1341,secoklook,0.019388516032811335,0.5041014168530947
26,1347,p0648334,0.019302152932442463,0.5018559762435041
15,449,tig_koso,0.0334075723830735,0.5011135857461024
7,98,NOMA54396195,0.07142857142857142,0.5
7,98,talldr1,0.07142857142857142,0.5
13,340,asuka0225861,0.03823529411764706,0.4970588235294118
9,163,beerorchicken,0.05521472392638037,0.49693251533742333
20,806,AO54796763,0.02481389578163772,0.49627791563275436
8,129,junjun3236,0.06201550387596899,0.49612403100775193
10,202,no_TKD_no_life,0.04950495049504951,0.49504950495049505
7,99,superman3502,0.0707070707070707,0.494949494949495
9,166,GaiakuNavia,0.05421686746987952,0.4879518072289157
19,741,NotAnOtaku2,0.02564102564102564,0.48717948717948717
19,741,Qk9c4G2wTqqFJQv,0.02564102564102564,0.48717948717948717
6,74,shinorion_,0.08108108108108109,0.4864864864864865
18,669,setuna1538,0.026905829596412557,0.484304932735426
15,465,irebabaa5,0.03225806451612903,0.4838709677419355
10,207,GoNXjiY8dwwi2Om,0.04830917874396135,0.4830917874396135
10,207,OplpaIAyFtgdIlk,0.04830917874396135,0.4830917874396135
39,3158,kazumaaaaaSAOIF,0.012349588347055098,0.4816339455351488
7,102,sak0120earth,0.06862745098039216,0.4803921568627451
18,677,rice_bridge,0.026587887740029542,0.47858197932053176
13,354,Zeroel_nikothin,0.03672316384180791,0.4774011299435028
12,302,IDXE6uNParL74sX,0.039735099337748346,0.4768211920529801
15,472,mamamamamamash1,0.03177966101694915,0.4766949152542373
10,210,ezagri,0.047619047619047616,0.47619047619047616
19,761,weck_weekend,0.024967148488830485,0.4743758212877792
10,211,daichivfo,0.04739336492890995,0.47393364928909953
5,53,hamhamham888,0.09433962264150944,0.4716981132075472
11,257,anri_ura_mu,0.042801556420233464,0.4708171206225681
4,34,cAPPDAagvuoWykh,0.11764705882352941,0.47058823529411764
25,1329,jgpwdtdt,0.018811136192626036,0.47027840481565086
18,691,C1Kl7,0.02604920405209841,0.46888567293777134
16,546,Vtuber_NeonoA,0.029304029304029304,0.46886446886446886
20,854,Kaori_Stae,0.0234192037470726,0.468384074941452
14,423,3oDQoztr6asyDKE,0.03309692671394799,0.46335697399527187
19,782,katabanokogiri,0.024296675191815855,0.4616368286445013
8,139,mizuti_84,0.05755395683453238,0.460431654676259
8,139,FQ2K7OZk4jSaJoV,0.05755395683453238,0.460431654676259
18,708,run_ru_nn,0.025423728813559324,0.4576271186440678
18,711,Sn259uJ35NPedm7,0.02531645569620253,0.45569620253164556
13,371,5974b,0.03504043126684636,0.4555256064690027
9,178,TK70994859,0.05056179775280899,0.4550561797752809
19,797,UDeJRPDZJPrOpJf,0.02383939774153074,0.45294855708908405
13,374,kntnrken,0.034759358288770054,0.45187165775401067
32,2269,onikui1412,0.014103129131776113,0.4513001322168356
19,801,syumi144,0.02372034956304619,0.45068664169787764
3,20,A_G_love_17,0.15,0.45
25,1391,9gmcKOMdLEkFUpY,0.017972681524083392,0.44931703810208484
38,3219,santamuerute375,0.011804908356632494,0.44858651755203477
31,2147,yossy06211,0.014438751746623195,0.44760130414531907
24,1290,PuniPuyo1277,0.018604651162790697,0.44651162790697674
5,56,kabi06,0.08928571428571429,0.44642857142857145
5,56,bbqnikuykk,0.08928571428571429,0.44642857142857145
17,649,pirania321,0.026194144838212634,0.4453004622496148
4,36,DigitalAsesoria,0.1111111111111111,0.4444444444444444
33,2454,tobihito644,0.013447432762836185,0.44376528117359415
34,2614,sazaesuta,0.013006885998469778,0.44223412394797246
6,82,JngfzCRVSEAFM8a,0.07317073170731707,0.43902439024390244
7,112,gan_gan_guruto,0.0625,0.4375
17,662,8__Sugar,0.0256797583081571,0.43655589123867067
9,186,sssssAAAAAAAAAF,0.04838709677419355,0.43548387096774194
8,147,5knk5,0.05442176870748299,0.43537414965986393
9,187,99qqq99,0.0481283422459893,0.43315508021390375
20,928,KODAKUKODAKU,0.021551724137931036,0.43103448275862066
11,281,osiofutatumami,0.03914590747330961,0.4306049822064057
7,114,ingen819,0.06140350877192982,0.4298245614035088
14,457,07Alice02,0.030634573304157548,0.4288840262582057
3,21,countryside__20,0.14285714285714285,0.42857142857142855
21,1031,109271Ueda_2,0.020368574199806012,0.4277400581959263
25,1464,8_e6b,0.01707650273224044,0.42691256830601093
9,190,dQNCaWODRlQHA1g,0.04736842105263158,0.4263157894736842
19,850,2twplpP7kkXcgLG,0.02235294117647059,0.42470588235294116
9,191,g9q_p,0.04712041884816754,0.42408376963350786
11,286,umaiyo_hiziki,0.038461538461538464,0.4230769230769231
19,857,fffffonnu,0.022170361726954493,0.42123687281213534
8,152,WdNs2eXD4c6Ljs4,0.05263157894736842,0.42105263157894735
10,239,1D3EHQcjC44u4fj,0.04184100418410042,0.41841004184100417
7,118,kuropon5656,0.059322033898305086,0.4152542372881356
45,4881,KOXu5O8oCgb9apg,0.00921942224953903,0.4148740012292563
6,87,hHAoi57ibekGaS1,0.06896551724137931,0.41379310344827586
5,61,so_it_low,0.08196721311475409,0.4098360655737705
6,88,kiyosu_423,0.06818181818181818,0.4090909090909091
21,1086,Mofu_moffu_,0.019337016574585635,0.40607734806629836
7,122,Usuke114,0.05737704918032787,0.4016393442622951
23,1319,_92hl_,0.017437452615617893,0.40106141015921154
42,4419,yI2CdxnhoNZ4yBd,0.009504412763068567,0.39918533604887985
17,730,belltear,0.023287671232876714,0.3958904109589041
25,1590,AOpazyama,0.015723270440251572,0.39308176100628933
8,163,tatatawada,0.049079754601226995,0.39263803680981596
37,3487,akatubaki_707,0.01061084026383711,0.39260108976197305
6,92,XIcA1TElQOI8Kt3,0.06521739130434782,0.391304347826087
3,23,EydhtN73BgurU8r,0.13043478260869565,0.391304347826087
3,23,ranetto1998,0.13043478260869565,0.391304347826087
4,41,gnEmFZK5bAbBFCB,0.0975609756097561,0.3902439024390244
4,41,r_o_c0,0.0975609756097561,0.3902439024390244
13,435,s8T6yqz7sQxmpYI,0.029885057471264367,0.38850574712643676
11,312,kawausosennsei,0.035256410256410256,0.38782051282051283
9,209,04ls_minami,0.0430622009569378,0.3875598086124402
6,93,YMK75123870,0.06451612903225806,0.3870967741935484
5,65,hTlrSNqVB9AYBKi,0.07692307692307693,0.38461538461538464
8,167,nwnnananawnannw,0.04790419161676647,0.38323353293413176
8,167,hitachikuwa,0.04790419161676647,0.38323353293413176
10,261,unagi_tabetaaai,0.038314176245210725,0.3831417624521073
10,262,pga8md,0.03816793893129771,0.3816793893129771
13,443,Hiiro_Koukoku,0.029345372460496615,0.38148984198645597
16,672,naruhe_ac,0.023809523809523808,0.38095238095238093
4,42,Pie_n_naki,0.09523809523809523,0.38095238095238093
10,263,buranko_h,0.03802281368821293,0.38022813688212925
15,596,onelogictwo,0.025167785234899327,0.3775167785234899
10,265,SeYOeIe9qnrpDe0,0.03773584905660377,0.37735849056603776
9,215,deadbeefeater,0.04186046511627907,0.3767441860465116
15,598,sabi1710,0.02508361204013378,0.3762541806020067
11,324,nanorei_3000,0.033950617283950615,0.3734567901234568
10,268,82MNpDjm2rhLGTA,0.03731343283582089,0.373134328358209
5,67,4JETMOMuiTFOIZ5,0.07462686567164178,0.373134328358209
4,43,simatoro,0.09302325581395349,0.37209302325581395
4,43,Ahonokiwami66,0.09302325581395349,0.37209302325581395
14,528,MAGROTORI,0.026515151515151516,0.3712121212121212
6,97,okayuyarou,0.061855670103092786,0.3711340206185567
9,219,KURENAI_LvApple,0.0410958904109589,0.3698630136986301
7,133,harusamesfre,0.05263157894736842,0.3684210526315789
17,790,kimamania2,0.021518987341772152,0.3658227848101266
7,134,zkMNuxGnjw4FlJU,0.05223880597014925,0.3656716417910448
9,222,sigusigublue,0.04054054054054054,0.36486486486486486
12,395,BdJvXX3AH7MsSEY,0.030379746835443037,0.36455696202531646
4,44,alchemist105,0.09090909090909091,0.36363636363636365
16,706,unagikuitaindao,0.0226628895184136,0.3626062322946176
8,177,ankoro99,0.04519774011299435,0.3615819209039548
6,100,Alkalinya3,0.06,0.36
3,25,perET0FJtMND1XW,0.12,0.36
14,545,api55222,0.025688073394495414,0.3596330275229358
18,903,SinkuroD,0.019933554817275746,0.3588039867109635
17,807,guru_ne,0.021065675340768277,0.35811648079306074
16,718,Saki99516247,0.022284122562674095,0.3565459610027855
8,181,GGlucky_man,0.04419889502762431,0.35359116022099446
11,343,Yahman1009,0.03206997084548105,0.35276967930029157
28,2231,AOAZA114514,0.012550425818018825,0.3514119229045271
18,925,von_____o,0.01945945945945946,0.35027027027027025
12,412,Monta10980889,0.02912621359223301,0.34951456310679613
9,232,1258iii,0.03879310344827586,0.34913793103448276
8,184,zootyulol,0.043478260869565216,0.34782608695652173
10,288,omochi1031,0.034722222222222224,0.3472222222222222
5,72,LZeE3orpRHvBMi7,0.06944444444444445,0.3472222222222222
11,350,_berrystar_,0.03142857142857143,0.3457142857142857
7,142,20OOSJ766sKrX7H,0.04929577464788732,0.34507042253521125
6,105,Riko91698008,0.05714285714285714,0.34285714285714286
12,423,S91712652,0.028368794326241134,0.3404255319148936
23,1556,choooorce,0.014781491002570694,0.33997429305912596
6,106,sadamu1010108,0.05660377358490566,0.33962264150943394
5,74,poponga_island,0.06756756756756757,0.33783783783783783
18,961,AaaGundam,0.018730489073881373,0.33714880332986474
11,360,04n53RnmvAiVagF,0.030555555555555555,0.33611111111111114
13,505,hakua_12_25,0.02574257425742574,0.3346534653465347
1,3,MaytheForcebe14,0.3333333333333333,0.3333333333333333
4,48,MqrZuon,0.08333333333333333,0.3333333333333333
18,972,WttKcbfL1dpU66d,0.018518518518518517,0.3333333333333333
7,149,yajika_728,0.04697986577181208,0.3288590604026846
22,1489,41UJc20UbnutSbL,0.014775016789791807,0.32505036937541976
7,151,6rchZIiw8Jsl7JC,0.046357615894039736,0.32450331125827814
10,310,joxojlllll,0.03225806451612903,0.3225806451612903
7,153,junnosuke_116,0.0457516339869281,0.3202614379084967
4,50,seed621321,0.08,0.32
4,50,11Tokuhiro,0.08,0.32
9,254,takiji_number4,0.03543307086614173,0.3188976377952756
8,202,Robinson__Tom,0.039603960396039604,0.31683168316831684
8,203,UmamiKaraage,0.03940886699507389,0.31527093596059114
8,206,seiyuu29,0.038834951456310676,0.3106796116504854
7,158,broken_radioman,0.04430379746835443,0.310126582278481
9,262,Balmung_exe,0.03435114503816794,0.30916030534351147
5,81,yassy6827,0.06172839506172839,0.30864197530864196
6,117,ap2YKUcYTkayiSm,0.05128205128205128,0.3076923076923077
4,52,sf88068897,0.07692307692307693,0.3076923076923077
5,82,Vqgfm4GeVPO3tjN,0.06097560975609756,0.3048780487804878
9,266,V5dMCCvmMt0kAm5,0.03383458646616541,0.30451127819548873
6,119,oyatsu_no1,0.05042016806722689,0.3025210084033613
30,2975,i7e0tBg5OTTfWIR,0.010084033613445379,0.3025210084033613
17,956,chachacha030,0.01778242677824268,0.3023012552301255
9,268,ij4eCGH9Tuy3ZBJ,0.033582089552238806,0.30223880597014924
17,957,xxLU4ExxR__,0.017763845350052248,0.3019853709508882
6,120,tekkarole,0.05,0.3
12,483,bird_kana_chan,0.024844720496894408,0.2981366459627329
6,121,ikavadercap,0.049586776859504134,0.2975206611570248
12,484,R227760321,0.024793388429752067,0.2975206611570248
10,338,My_own_fault_,0.029585798816568046,0.2958579881656805
28,2650,make57956657,0.010566037735849057,0.2958490566037736
5,85,LS04_Contender,0.058823529411764705,0.29411764705882354
11,412,bbd41746487,0.02669902912621359,0.2936893203883495
7,167,rsz_mach,0.041916167664670656,0.2934131736526946
28,2675,pyOVeXMMCYoZ4cZ,0.010467289719626169,0.2930841121495327
8,219,vchaser1,0.0365296803652968,0.2922374429223744
5,86,Kalfarz553,0.05813953488372093,0.29069767441860467
8,221,boso4290,0.03619909502262444,0.2895927601809955
10,346,BomHakusai,0.028901734104046242,0.28901734104046245
2,14,soki4126,0.14285714285714285,0.2857142857142857
2,14,TWu6L9T3rsRz54s,0.14285714285714285,0.2857142857142857
11,425,junsui96,0.02588235294117647,0.2847058823529412
5,88,mkou0313,0.056818181818181816,0.2840909090909091
13,595,yyyyuuukkkooo,0.021848739495798318,0.28403361344537814
13,596,karashiman02,0.02181208053691275,0.2835570469798658
7,173,s123554712,0.04046242774566474,0.2832369942196532
8,226,taiyou_ika,0.035398230088495575,0.2831858407079646
20,1417,ashitakonaide,0.014114326040931546,0.2822865208186309
3,32,Artemis32R,0.09375,0.28125
14,698,masyuuu283,0.02005730659025788,0.2808022922636103
13,602,dmwajtgp1973,0.02159468438538206,0.2807308970099668
12,515,uu_tas,0.02330097087378641,0.2796116504854369
6,129,ZlEDfwC3gHKkVbl,0.046511627906976744,0.27906976744186046
16,922,kyureno_,0.01735357917570499,0.27765726681127983
12,519,BXA9J3N8CiwHMWt,0.023121387283236993,0.2774566473988439
9,293,696ek1,0.030716723549488054,0.2764505119453925
10,363,tamami_222,0.027548209366391185,0.27548209366391185
15,817,riceakitakomati,0.01835985312117503,0.27539779681762544
9,296,milmil_lklk,0.030405405405405407,0.27364864864864863
8,234,kichita_k,0.03418803418803419,0.27350427350427353
24,2111,abcdzzz2,0.011369019422074847,0.2728564661297963
2,15,5tGMT4n6dzRrRmG,0.13333333333333333,0.26666666666666666
4,60,yajuulove1919,0.06666666666666667,0.26666666666666666
22,1824,dXULa1Mjq0QkNwf,0.01206140350877193,0.26535087719298245
8,242,BSHak6bC0m0OQfu,0.03305785123966942,0.2644628099173554
19,1373,kunou5mi,0.013838310269482883,0.2629278951201748
11,462,szkhOjkTSpZY01B,0.023809523809523808,0.2619047619047619
7,188,uncoman114,0.03723404255319149,0.26063829787234044
4,62,B4jNMbEannC9UqE,0.06451612903225806,0.25806451612903225
4,62,KOHH80745799,0.06451612903225806,0.25806451612903225
13,662,MiruraExMachina,0.019637462235649546,0.2552870090634441
17,1136,ecPShh3bdxZdl4F,0.014964788732394365,0.25440140845070425
8,253,atushidayo1221,0.03162055335968379,0.25296442687747034
9,321,blueagate26,0.028037383177570093,0.2523364485981308
15,893,gomoimasu,0.0167973124300112,0.251959686450168
16,1021,Zaki_wonderful,0.015670910871694418,0.2507345739471107
22,1934,nUxnyw0iXHhFd9f,0.011375387797311272,0.250258531540848
16,1023,skull_bone_2002,0.015640273704789834,0.25024437927663734
4,64,steak_yurusan,0.0625,0.25
2,16,IDB1AP157BYV16n,0.125,0.25
2,16,isanago,0.125,0.25
3,36,5g1ojrqjOy5BqIG,0.08333333333333333,0.25
10,404,slersle,0.024752475247524754,0.24752475247524752
5,101,shumiaka1990,0.04950495049504951,0.24752475247524752
10,405,oe2j0,0.024691358024691357,0.24691358024691357
16,1037,Sparkling_milk1,0.015429122468659595,0.24686595949855353
22,1963,Natsuno_Rabio,0.011207335710646969,0.24656138563423333
12,585,wataame_ameme,0.020512820512820513,0.24615384615384617
27,2970,poponga_kaido,0.00909090909090909,0.24545454545454545
8,261,CCG556y,0.03065134099616858,0.24521072796934865
6,149,COD87213731,0.040268456375838924,0.24161073825503357
7,204,syown5,0.03431372549019608,0.24019607843137256
6,151,tamizousuzuki,0.039735099337748346,0.23841059602649006
17,1217,jin05082002,0.013968775677896467,0.23746918652423993
11,512,TDNtady29,0.021484375,0.236328125
13,717,barnes566,0.01813110181311018,0.23570432357043236
4,68,s4JPBcwbahFZW1S,0.058823529411764705,0.23529411764705882
7,209,2AqfrTG69IcCQx3,0.03349282296650718,0.23444976076555024
22,2070,Osio1234,0.010628019323671498,0.23381642512077294
10,431,karon_noa_,0.02320185614849188,0.23201856148491878
5,108,UFV891z3qCzwnf3,0.046296296296296294,0.23148148148148148
9,356,Ah9KWEle0bEIyCj,0.025280898876404494,0.22752808988764045
12,637,HT0askp1i9OwaDN,0.018838304552590265,0.2260596546310832
13,750,TAKO_KURAGE_666,0.017333333333333333,0.22533333333333333
3,40,Iyorin3443,0.075,0.225
5,112,fuwa2ms,0.044642857142857144,0.22321428571428573
22,2171,MATSUI87507389,0.010133578995854445,0.22293873790879778
6,162,qdrfht,0.037037037037037035,0.2222222222222222
7,221,s_koukou0909,0.03167420814479638,0.22171945701357465
7,223,SSS_pipa_SSS,0.03139013452914798,0.21973094170403587
9,369,merodycandy,0.024390243902439025,0.21951219512195122
9,372,suntory1112,0.024193548387096774,0.21774193548387097
25,2880,kawasaki3mesi,0.008680555555555556,0.2170138888888889
8,295,beWeOIPfEQutHed,0.02711864406779661,0.21694915254237288
4,74,pekateu114514,0.05405405405405406,0.21621621621621623
6,167,FO0VW4wpGG3nBPJ,0.03592814371257485,0.2155688622754491
6,168,21manen,0.03571428571428571,0.21428571428571427
3,42,MdnCk9,0.07142857142857142,0.21428571428571427
9,380,hiSou0207,0.02368421052631579,0.2131578947368421
2,19,minatoku0,0.10526315789473684,0.21052631578947367
9,385,blackmo78168290,0.023376623376623377,0.21038961038961038
7,234,NETAyaji,0.029914529914529916,0.2094017094017094
3,43,uDvPUGLAadZzh41,0.06976744186046512,0.20930232558139536
12,689,aiueowvwv,0.01741654571843251,0.20899854862119013
5,120,115Sakuramoti,0.041666666666666664,0.20833333333333334
14,952,SSStraight,0.014705882352941176,0.20588235294117646
21,2156,Ans85btdwgXi2iT,0.00974025974025974,0.20454545454545456
7,240,yui_yuu_,0.029166666666666667,0.20416666666666666
17,1417,hTHfuNJQsppqEdR,0.011997177134791814,0.20395201129146084
6,177,irukaxo,0.03389830508474576,0.2033898305084746
18,1594,ZDolrXZjpuXvThC,0.011292346298619825,0.20326223337515684
4,79,erizasu_tenbi,0.05063291139240506,0.20253164556962025
7,243,aito_xxxxx,0.02880658436213992,0.20164609053497942
23,2625,mecha_chinco,0.008761904761904762,0.20152380952380952
8,318,asumeroi,0.025157232704402517,0.20125786163522014
8,319,ThaiLangBow1,0.025078369905956112,0.2006269592476489
13,844,yudasameda,0.015402843601895734,0.20023696682464456
1,5,0pQLGmEK3lSivwR,0.2,0.2
7,245,ikeda0320,0.02857142857142857,0.2
20,2003,harucassame,0.00998502246630055,0.19970044932601097
6,181,unchikosan,0.03314917127071823,0.19889502762430938
15,1132,imag_real_84,0.013250883392226149,0.19876325088339222
8,325,dXy6FT9SSZFtJ8d,0.024615384615384615,0.19692307692307692
10,511,jnxjnldm,0.019569471624266144,0.19569471624266144
3,46,ANh3OOTC0JZPr2w,0.06521739130434782,0.1956521739130435
18,1664,wunderbartaraba,0.010817307692307692,0.19471153846153846
8,333,5wEGe96kmr3wYKl,0.024024024024024024,0.1921921921921922
24,3002,areku70yuriko,0.007994670219853431,0.19187208527648233
6,188,Aoba_6240930,0.031914893617021274,0.19148936170212766
30,4712,re94302202,0.006366723259762309,0.19100169779286927
4,84,Melon95744100,0.047619047619047616,0.19047619047619047
4,84,mirudakeadayo,0.047619047619047616,0.19047619047619047
10,528,forest28123635,0.01893939393939394,0.1893939393939394
19,1921,ichi2413,0.00989068193649141,0.18792295679333682
12,767,Ta08ke09,0.01564537157757497,0.1877444589308996
12,767,N_hito999,0.01564537157757497,0.1877444589308996
3,48,nam404,0.0625,0.1875
12,770,ki_kina_,0.015584415584415584,0.18701298701298702
6,193,blackcoffee_nig,0.031088082901554404,0.18652849740932642
6,193,ubVmV34MibOFyPv,0.031088082901554404,0.18652849740932642
6,194,KOCHA2230907,0.030927835051546393,0.18556701030927836
11,662,e6vBX0lItCUKGiK,0.01661631419939577,0.18277945619335348
4,88,snti_nk,0.045454545454545456,0.18181818181818182
2,22,6lArqZyyB2RantH,0.09090909090909091,0.18181818181818182
4,88,hisaway77,0.045454545454545456,0.18181818181818182
15,1244,4TO0_,0.012057877813504822,0.18086816720257234
3,50,shiraimo,0.06,0.18
6,200,jentyupengin21,0.03,0.18
9,451,1_2__3___abc,0.019955654101995565,0.17960088691796008
7,273,suki38374328,0.02564102564102564,0.1794871794871795
11,677,ame_140708,0.01624815361890694,0.17872968980797638
6,202,vOFJtAzwpKXezMh,0.0297029702970297,0.1782178217821782
17,1630,M1v9zmYqqelqLZM,0.010429447852760737,0.17730061349693252
5,142,Hnano01012144,0.035211267605633804,0.176056338028169
9,461,kankankenVer78,0.019522776572668113,0.175704989154013
7,282,A1h8l9vicSgO4R8,0.024822695035460994,0.17375886524822695
7,282,mkL1O7R7e6tSBYV,0.024822695035460994,0.17375886524822695
5,144,untittikoichi,0.034722222222222224,0.1736111111111111
10,584,ca4690,0.017123287671232876,0.17123287671232876
13,990,Mr_yakisoba_pan,0.013131313131313131,0.1707070707070707
5,147,teru_akimoto,0.034013605442176874,0.17006802721088435
16,1506,kanda0314,0.010624169986719787,0.1699867197875166
3,53,carp1969maeda,0.05660377358490566,0.16981132075471697
3,53,joserod65792049,0.05660377358490566,0.16981132075471697
10,590,IKtruhbDZXXUCwC,0.01694915254237288,0.1694915254237288
4,96,MURASAKI_USU,0.041666666666666664,0.16666666666666666
3,54,syobonsyoboon,0.05555555555555555,0.16666666666666666
5,150,233Private,0.03333333333333333,0.16666666666666666
2,24,omosirosuk,0.08333333333333333,0.16666666666666666
20,2425,illust___ration,0.008247422680412371,0.16494845360824742
16,1569,pasutadon,0.010197578075207138,0.1631612492033142
12,889,dogdoog005,0.013498312710911136,0.16197975253093364
7,303,mochinium,0.0231023102310231,0.1617161716171617
8,397,hU8BWHC99ZYYS66,0.020151133501259445,0.16120906801007556
3,56,yappasiasahi,0.05357142857142857,0.16071428571428573
3,56,xvUs6seOtq5uclv,0.05357142857142857,0.16071428571428573
9,504,fUAB3epEJgQ5G1Y,0.017857142857142856,0.16071428571428573
4,100,rimns_pci,0.04,0.16
8,400,suupaaasikusai,0.02,0.16
9,509,OsusiHamachi666,0.01768172888015717,0.15913555992141454
20,2517,kagecat,0.007945967421533572,0.15891934843067143
7,309,EDIwhowhy,0.022653721682847898,0.15857605177993528
4,102,tachan76,0.0392156862745098,0.1568627450980392
8,410,EHSnNu4WOGRqrGp,0.01951219512195122,0.15609756097560976
5,162,WgglZMlBOg2caoS,0.030864197530864196,0.15432098765432098
11,785,srk_e_msx,0.014012738853503185,0.15414012738853503
4,104,ThankYouGP,0.038461538461538464,0.15384615384615385
22,3173,bobolaha,0.006933501418216199,0.15253703120075637
7,322,yo39_sfv,0.021739130434782608,0.15217391304347827
3,60,mizuhigasi,0.05,0.15
3,60,revolution0912,0.05,0.15
8,430,GntCrw_summer,0.018604651162790697,0.14883720930232558
8,430,aoiueko2000,0.018604651162790697,0.14883720930232558
2,27,giritoris,0.07407407407407407,0.14814814814814814
3,61,nebaruku,0.04918032786885246,0.14754098360655737
22,3293,tetora_114725,0.006680838141512299,0.14697843911327058
6,245,wnwSBMxkCsTljV9,0.024489795918367346,0.1469387755102041
5,172,shinjomaru2,0.029069767441860465,0.14534883720930233
6,249,SeventH00HeaveN,0.024096385542168676,0.14457831325301204
9,561,EDMEDMEX,0.016042780748663103,0.1443850267379679
10,693,Idtup2ikrKpYxZ3,0.01443001443001443,0.1443001443001443
5,175,sick_chic_49,0.02857142857142857,0.14285714285714285
4,112,tiQIMWAuV9CmAUo,0.03571428571428571,0.14285714285714285
1,7,Na7KTiJSs6W8mEU,0.14285714285714285,0.14285714285714285
6,256,1013Molion,0.0234375,0.140625
5,180,abc123ahobaka,0.027777777777777776,0.1388888888888889
13,1224,lemon_sider,0.010620915032679739,0.1380718954248366
2,29,fHEGmkkN0nfDMms,0.06896551724137931,0.13793103448275862
2,29,7MiwjP1x1L6UqCs,0.06896551724137931,0.13793103448275862
10,726,Maruo3ta3,0.013774104683195593,0.13774104683195593
8,465,IsDaja,0.017204301075268817,0.13763440860215054
14,1433,hukuzatukaiki11,0.009769713886950453,0.13677599441730634
8,468,67cV5QrQAHuxokF,0.017094017094017096,0.13675213675213677
3,66,loadkiol,0.045454545454545456,0.13636363636363635
13,1254,barikatasoumen,0.01036682615629984,0.13476874003189793
13,1256,4tdJKWaPRbJ6rS6,0.010350318471337579,0.13455414012738853
7,367,kono00602,0.01907356948228883,0.1335149863760218
4,120,t8c5VnMXZzeU42o,0.03333333333333333,0.13333333333333333
7,370,karaagehigh,0.01891891891891892,0.13243243243243244
7,370,126_999_,0.01891891891891892,0.13243243243243244
3,68,atsumorimori18,0.04411764705882353,0.1323529411764706
